"registration_day,""payment_day"",""source_id"",""sum_net"""
"2015-07-31,""2015-11-20"",2,20.54"
"2015-06-26,""2015-09-12"",2,3.54"
"2015-10-07,""2015-10-23"",2,11.19"
"2015-07-01,""2015-07-01"",2,62.64"
"2015-10-31,""2015-11-16"",2,0.69"
"2015-07-18,""2015-08-13"",2,4.69"
"2015-09-04,""2015-11-13"",2,6.44"
"2015-08-11,""2015-09-10"",2,38.73"
"2015-08-14,""2015-09-03"",2,4.32"
"2015-10-09,""2015-11-26"",2,1.09"
"2015-10-20,""2015-10-26"",2,9.23"
"2015-07-15,""2015-08-08"",2,18.75"
"2015-08-03,""2015-11-13"",2,13.02"
"2015-10-05,""2015-10-10"",1,12.91"
"2015-10-28,""2015-11-07"",2,0.53"
"2015-11-03,""2015-11-09"",2,23.41"
"2015-07-23,""2015-09-29"",2,0.53"
"2015-08-08,""2015-09-01"",2,12.53"
"2015-11-19,""2015-12-03"",2,10.22"
"2015-08-24,""2015-09-25"",2,7.07"
"2015-08-30,""2015-09-27"",2,3.25"
"2015-11-17,""2015-11-20"",1,10.38"
"2015-08-14,""2015-10-25"",2,0.46"
"2015-06-23,""2015-07-01"",2,12.75"
"2015-11-20,""2015-11-29"",1,14.89"
"2015-09-07,""2015-10-13"",2,3.83"
"2015-08-31,""2015-09-23"",1,7.05"
"2015-06-29,""2015-07-03"",2,7.73"
"2015-08-11,""2015-10-16"",2,10.24"
"2015-09-08,""2015-10-29"",1,1.81"
"2015-11-16,""2015-11-24"",2,54.3"
"2015-10-24,""2015-10-27"",1,26.93"
"2015-07-26,""2015-11-13"",2,13.98"
"2015-11-22,""2015-11-26"",2,5.37"
"2015-07-12,""2015-09-20"",2,2.3"
"2015-08-27,""2015-09-18"",2,64.6"
"2015-09-24,""2015-10-01"",1,4.89"
"2015-08-16,""2015-11-28"",2,0.21"
"2015-07-31,""2015-09-01"",2,34.96"
"2015-08-28,""2015-09-14"",1,0.91"
"2015-07-20,""2015-11-11"",2,0.11"
"2015-10-26,""2015-11-09"",2,9.1"
"2015-11-24,""2015-12-06"",2,0.49"
"2015-08-24,""2015-09-09"",2,0.15"
"2015-09-21,""2015-09-22"",1,27.89"
"2015-09-21,""2015-10-12"",1,10.69"
"2015-08-14,""2015-10-09"",2,13.61"
"2015-07-18,""2015-09-26"",2,6.7"
"2015-09-29,""2015-10-07"",2,19.09"
"2015-10-23,""2015-10-31"",2,8.82"
"2015-11-05,""2015-12-01"",2,9.09"
"2015-08-25,""2015-09-05"",1,13.95"
"2015-08-03,""2015-08-25"",2,0.21"
"2015-07-23,""2015-11-04"",2,0.31"
"2015-10-04,""2015-10-18"",2,46.4"
"2015-07-26,""2015-10-28"",2,7.33"
"2015-09-10,""2015-10-26"",2,0.72"
"2015-08-27,""2015-09-02"",2,9.18"
"2015-08-16,""2015-11-12"",2,6.61"
"2015-09-08,""2015-10-13"",1,2.03"
"2015-07-15,""2015-09-13"",2,15.85"
"2015-10-12,""2015-10-22"",2,30.63"
"2015-08-30,""2015-09-11"",2,8.89"
"2015-07-31,""2015-08-16"",2,21.29"
"2015-08-28,""2015-08-29"",1,54.36"
"2015-08-30,""2015-10-29"",2,0.57"
"2015-09-27,""2015-11-11"",1,3.57"
"2015-10-15,""2015-10-27"",2,2.56"
"2015-08-14,""2015-11-26"",2,0.42"
"2015-07-26,""2015-08-21"",2,6.44"
"2015-10-13,""2015-10-14"",1,84.77"
"2015-09-07,""2015-10-25"",2,8.99"
"2015-10-09,""2015-10-25"",2,6.67"
"2015-11-06,""2015-11-07"",1,17.31"
"2015-09-05,""2015-12-07"",1,6.18"
"2015-09-10,""2015-10-06"",2,18.96"
"2015-08-03,""2015-10-12"",2,5.94"
"2015-10-21,""2015-12-05"",1,25.26"
"2015-10-01,""2015-10-09"",2,32.22"
"2015-12-02,""2015-12-02"",2,271.94"
"2015-09-21,""2015-11-09"",1,10.04"
"2015-07-23,""2015-08-12"",2,4.05"
"2015-08-20,""2015-08-25"",1,54.88"
"2015-10-23,""2015-12-02"",2,0.43"
"2015-09-18,""2015-10-02"",2,9.31"
"2015-06-23,""2015-07-17"",2,11.86"
"2015-11-11,""2015-11-13"",2,48.31"
"2015-08-16,""2015-09-05"",2,1.67"
"2015-10-12,""2015-10-18"",2,13.92"
"2015-09-19,""2015-09-20"",1,128.23"
"2015-08-11,""2015-11-17"",2,12.89"
"2015-07-26,""2015-08-05"",2,15.9"
"2015-07-15,""2015-10-15"",2,21.32"
"2015-10-20,""2015-11-23"",2,9.27"
"2015-08-03,""2015-09-26"",2,6.85"
"2015-10-21,""2015-11-19"",1,16.71"
"2015-09-18,""2015-09-24"",2,15.25"
"2015-07-18,""2015-10-24"",2,8.03"
"2015-10-09,""2015-10-09"",2,412.94"
"2015-09-04,""2015-09-14"",2,0.29"
"2015-09-26,""2015-11-07"",2,7.25"
"2015-11-14,""2015-11-27"",1,1.75"
"2015-08-22,""2015-08-22"",2,373.32"
"2015-10-20,""2015-11-03"",2,9.95"
"2015-08-11,""2015-11-01"",2,7.42"
"2015-09-08,""2015-11-14"",1,6.61"
"2015-07-23,""2015-07-27"",2,61.23"
"2015-08-16,""2015-08-20"",2,14.66"
"2015-10-26,""2015-11-25"",2,0.29"
"2015-07-31,""2015-09-17"",2,6.72"
"2015-09-04,""2015-09-18"",2,11.77"
"2015-09-23,""2015-09-23"",2,249.8"
"2015-10-24,""2015-11-12"",1,10.04"
"2015-09-10,""2015-11-27"",2,24.94"
"2015-07-10,""2015-08-19"",2,0.32"
"2015-11-04,""2015-11-22"",2,1.67"
"2015-08-20,""2015-10-29"",2,10.64"
"2015-10-05,""2015-10-27"",2,11.64"
"2015-10-29,""2015-11-20"",2,6.28"
"2015-08-09,""2015-09-14"",2,24.37"
"2015-09-14,""2015-09-15"",1,79.88"
"2015-09-17,""2015-10-10"",1,4.29"
"2015-07-05,""2015-07-07"",2,42.54"
"2015-08-12,""2015-09-07"",2,43.94"
"2015-09-27,""2015-10-07"",2,8.09"
"2015-07-13,""2015-08-12"",2,10.77"
"2015-09-05,""2015-09-23"",2,16.82"
"2015-09-30,""2015-10-05"",1,77.55"
"2015-08-17,""2015-10-20"",2,6.14"
"2015-09-14,""2015-11-02"",1,9.37"
"2015-10-05,""2015-10-19"",2,5.88"
"2015-07-16,""2015-08-21"",2,9.53"
"2015-11-23,""2015-11-24"",1,278.56"
"2015-11-01,""2015-11-13"",2,1.88"
"2015-09-24,""2015-10-10"",2,8.53"
"2015-08-06,""2015-09-05"",2,0.34"
"2015-07-08,""2015-07-28"",2,24.8"
"2015-11-04,""2015-11-06"",2,34.56"
"2015-09-11,""2015-10-24"",1,44.6"
"2015-08-09,""2015-08-29"",2,10.76"
"2015-10-02,""2015-10-22"",2,0.72"
"2015-09-06,""2015-09-11"",1,11.85"
"2015-10-05,""2015-10-11"",2,8.16"
"2015-08-04,""2015-11-10"",2,7.93"
"2015-10-21,""2015-10-31"",2,1.97"
"2015-08-04,""2015-08-26"",2,11.58"
"2015-09-20,""2015-11-04"",1,14.73"
"2015-11-28,""2015-11-30"",2,10.41"
"2015-09-13,""2015-11-06"",2,27.06"
"2015-07-13,""2015-12-06"",2,9.26"
"2015-09-08,""2015-09-24"",2,5.2"
"2015-10-06,""2015-10-07"",1,165.47"
"2015-09-16,""2015-10-30"",2,0.65"
"2015-08-31,""2015-11-27"",2,8.93"
"2015-08-17,""2015-10-04"",2,0.53"
"2015-08-12,""2015-08-22"",2,6"
"2015-07-16,""2015-08-05"",2,17.2"
"2015-10-10,""2015-11-23"",2,16.38"
"2015-08-06,""2015-08-20"",2,16.84"
"2015-10-16,""2015-11-25"",2,23.88"
"2015-10-05,""2015-11-28"",2,0.37"
"2015-10-22,""2015-11-16"",1,29.36"
"2015-08-31,""2015-09-20"",2,19.43"
"2015-07-16,""2015-09-22"",2,12.1"
"2015-08-01,""2015-08-25"",2,45.69"
"2015-08-25,""2015-09-18"",2,51.92"
"2015-07-24,""2015-11-13"",2,0.49"
"2015-09-22,""2015-10-01"",1,1.86"
"2015-11-20,""2015-11-26"",2,7.17"
"2015-09-02,""2015-10-24"",2,13.97"
"2015-08-17,""2015-11-21"",2,6.67"
"2015-09-14,""2015-12-04"",1,9.82"
"2015-08-23,""2015-11-23"",2,7.47"
"2015-10-08,""2015-11-21"",2,1.84"
"2015-10-24,""2015-10-24"",2,506.86"
"2015-10-13,""2015-10-23"",2,8.97"
"2015-11-17,""2015-11-17"",2,333.49"
"2015-09-02,""2015-10-08"",2,43.1"
"2015-08-12,""2015-10-09"",2,10.3"
"2015-08-28,""2015-09-11"",2,26.25"
"2015-07-27,""2015-11-06"",2,6.91"
"2015-10-05,""2015-11-12"",2,8.78"
"2015-08-31,""2015-09-04"",2,5.46"
"2015-07-10,""2015-09-04"",2,9.62"
"2015-07-16,""2015-09-06"",2,0.47"
"2015-10-03,""2015-10-30"",1,6.91"
"2015-08-01,""2015-08-09"",2,6.08"
"2015-09-24,""2015-10-26"",2,0.73"
"2015-09-08,""2015-10-26"",2,0.62"
"2015-08-04,""2015-08-18"",2,15.33"
"2015-06-19,""2015-08-20"",2,4.32"
"2015-08-09,""2015-09-30"",2,8.21"
"2015-10-27,""2015-11-23"",1,12.36"
"2015-08-25,""2015-09-02"",2,30.52"
"2015-08-04,""2015-08-30"",2,6.32"
"2015-08-12,""2015-09-23"",2,7.01"
"2015-08-01,""2015-12-03"",2,18.63"
"2015-07-08,""2015-07-16"",2,7.32"
"2015-10-08,""2015-11-05"",2,41.29"
"2015-07-13,""2015-08-28"",2,2.98"
"2015-09-30,""2015-10-21"",1,10"
"2015-08-06,""2015-09-21"",2,17.49"
"2015-11-01,""2015-11-29"",2,37.08"
"2015-10-18,""2015-11-27"",2,8.24"
"2015-08-23,""2015-09-04"",2,5.6"
"2015-08-12,""2015-11-14"",2,40.71"
"2015-07-08,""2015-08-01"",2,15.51"
"2015-09-25,""2015-10-30"",1,4.34"
"2015-09-13,""2015-09-19"",2,5.34"
"2015-10-02,""2015-10-30"",2,7.06"
"2015-08-21,""2015-08-22"",1,11.83"
"2015-08-17,""2015-09-02"",2,14.66"
"2015-08-06,""2015-11-12"",2,14.73"
"2015-08-01,""2015-09-30"",2,16.11"
"2015-12-03,""2015-12-03"",2,191.1"
"2015-07-22,""2015-11-20"",1,3.2"
"2015-09-06,""2015-11-18"",1,9.4"
"2015-09-05,""2015-10-17"",2,7.55"
"2015-10-21,""2015-11-20"",2,12.21"
"2015-10-13,""2015-10-15"",2,9.43"
"2015-09-19,""2015-09-21"",2,49.82"
"2015-06-24,""2015-07-14"",2,0.33"
"2015-10-24,""2015-11-29"",2,5.03"
"2015-09-01,""2015-10-06"",1,20.87"
"2015-09-19,""2015-09-29"",2,16.42"
"2015-06-30,""2015-07-16"",2,9.31"
"2015-09-21,""2015-10-29"",2,2.18"
"2015-11-17,""2015-12-07"",2,0.53"
"2015-11-15,""2015-11-24"",1,56.39"
"2015-07-24,""2015-07-24"",2,1617.35"
"2015-07-13,""2015-10-03"",2,50.33"
"2015-08-28,""2015-10-01"",2,5.5"
"2015-08-01,""2015-09-14"",2,2.6"
"2015-11-18,""2015-12-03"",1,12.22"
"2015-07-27,""2015-08-02"",2,58.81"
"2015-07-16,""2015-10-12"",2,8.34"
"2015-09-03,""2015-11-09"",1,11.56"
"2015-08-29,""2015-09-27"",1,0.3"
"2015-08-17,""2015-08-17"",2,488.18"
"2015-08-25,""2015-09-22"",2,12.03"
"2015-11-20,""2015-11-30"",2,27.32"
"2015-07-10,""2015-09-24"",2,7.81"
"2015-09-27,""2015-10-11"",2,6"
"2015-10-24,""2015-11-13"",2,16.36"
"2015-10-05,""2015-10-23"",2,0.22"
"2015-11-14,""2015-11-28"",2,-3.45"
"2015-11-21,""2015-11-26"",1,41.21"
"2015-07-05,""2015-08-08"",2,16.83"
"2015-09-13,""2015-09-27"",2,20.54"
"2015-08-09,""2015-08-13"",2,5.46"
"2015-07-10,""2015-10-18"",2,12.08"
"2015-07-13,""2015-11-20"",2,0.42"
"2015-07-10,""2015-07-18"",2,98.8"
"2015-11-09,""2015-12-03"",2,4.34"
"2015-07-22,""2015-08-28"",1,2.97"
"2015-07-13,""2015-07-27"",2,5.88"
"2015-08-04,""2015-09-07"",2,0.45"
"2015-09-08,""2015-09-08"",2,263.06"
"2015-08-23,""2015-10-06"",2,6.44"
"2015-09-20,""2015-10-19"",1,11.37"
"2015-09-21,""2015-10-05"",2,52.37"
"2015-10-16,""2015-11-09"",2,23.23"
"2015-11-13,""2015-11-22"",1,1.29"
"2015-08-01,""2015-10-16"",2,12.33"
"2015-11-06,""2015-11-24"",2,0.18"
"2015-07-16,""2015-11-13"",2,6.56"
"2015-10-10,""2015-11-07"",2,19.7"
"2015-08-09,""2015-12-07"",2,10.1"
"2015-10-10,""2015-11-11"",2,0.21"
"2015-09-02,""2015-09-14"",2,45.84"
"2015-07-16,""2015-07-20"",2,24.26"
"2015-09-24,""2015-10-22"",2,4.15"
"2015-07-24,""2015-08-25"",2,5.27"
"2015-07-13,""2015-11-04"",2,1.2"
"2015-08-28,""2015-11-02"",2,10.69"
"2015-11-12,""2015-11-26"",2,91.84"
"2015-08-17,""2015-09-18"",2,5.62"
"2015-09-14,""2015-10-01"",1,4.74"
"2015-08-23,""2015-09-20"",2,13.4"
"2015-10-16,""2015-10-24"",2,13.29"
"2015-09-22,""2015-11-06"",1,14.22"
"2015-07-27,""2015-08-18"",2,4.64"
"2015-08-31,""2015-10-26"",2,4.83"
"2015-08-04,""2015-10-09"",2,0.52"
"2015-11-09,""2015-11-17"",2,26.05"
"2015-10-17,""2015-10-20"",1,111.12"
"2015-09-06,""2015-12-04"",1,13.13"
"2015-10-13,""2015-10-19"",2,24.2"
"2015-08-09,""2015-11-21"",2,7.25"
"2015-10-29,""2015-11-16"",2,26.85"
"2015-09-25,""2015-09-28"",1,2.55"
"2015-10-06,""2015-10-19"",1,1.08"
"2015-08-23,""2015-11-03"",2,0.15"
"2015-10-27,""2015-11-03"",1,4.37"
"2015-10-21,""2015-11-16"",2,13.93"
"2015-10-18,""2015-12-01"",2,10.17"
"2015-08-12,""2015-09-19"",2,1.96"
"2015-08-01,""2015-11-29"",2,56.14"
"2015-09-02,""2015-10-04"",2,15.22"
"2015-09-30,""2015-10-17"",1,11.61"
"2015-12-01,""2015-12-05"",2,5.27"
"2015-07-16,""2015-08-17"",2,10.66"
"2015-10-03,""2015-10-10"",1,165.49"
"2015-08-04,""2015-09-11"",2,7.91"
"2015-11-01,""2015-11-09"",2,36.06"
"2015-08-06,""2015-09-01"",2,1.77"
"2015-09-05,""2015-09-07"",2,37.43"
"2015-07-22,""2015-09-25"",1,7.17"
"2015-07-10,""2015-08-15"",2,0.32"
"2015-09-19,""2015-11-20"",2,0.41"
"2015-11-04,""2015-11-18"",2,10.52"
"2015-10-10,""2015-12-05"",2,0.41"
"2015-11-25,""2015-12-03"",2,25.93"
"2015-09-16,""2015-10-06"",2,0.39"
"2015-08-23,""2015-10-18"",2,-0.3"
"2015-10-08,""2015-10-16"",2,1.57"
"2015-09-13,""2015-11-02"",2,16.28"
"2015-09-13,""2015-10-17"",2,12.87"
"2015-10-02,""2015-10-14"",2,0.62"
"2015-09-09,""2015-09-16"",1,25.69"
"2015-09-02,""2015-09-18"",2,28.51"
"2015-09-30,""2015-10-01"",1,36.33"
"2015-08-17,""2015-10-16"",2,53.46"
"2015-07-16,""2015-08-01"",2,8.82"
"2015-10-10,""2015-11-19"",2,12.86"
"2015-08-06,""2015-08-16"",2,86.76"
"2015-10-10,""2015-10-22"",2,24.7"
"2015-08-09,""2015-08-25"",2,0.29"
"2015-09-06,""2015-09-07"",1,9.21"
"2015-10-05,""2015-10-07"",2,15.93"
"2015-08-04,""2015-11-06"",2,22.6"
"2015-07-10,""2015-07-30"",2,19.38"
"2015-11-14,""2015-11-20"",2,11.7"
"2015-10-22,""2015-10-23"",1,9.45"
"2015-11-20,""2015-11-22"",2,23.86"
"2015-08-25,""2015-09-14"",2,7.15"
"2015-10-08,""2015-12-03"",2,18.67"
"2015-08-26,""2015-09-10"",1,8.24"
"2015-09-02,""2015-11-05"",2,44.95"
"2015-09-30,""2015-11-18"",1,7.99"
"2015-10-24,""2015-11-05"",2,25.39"
"2015-10-03,""2015-10-06"",1,37.29"
"2015-09-19,""2015-10-19"",2,33.08"
"2015-09-13,""2015-09-23"",2,29.46"
"2015-08-12,""2015-10-05"",2,11.71"
"2015-09-08,""2015-10-18"",2,14.04"
"2015-09-27,""2015-10-03"",2,26.68"
"2015-08-31,""2015-09-16"",2,0.94"
"2015-09-28,""2015-09-29"",1,88.93"
"2015-06-30,""2015-10-16"",2,15.76"
"2015-08-01,""2015-08-21"",2,11.19"
"2015-10-11,""2015-10-18"",1,16.07"
"2015-07-16,""2015-09-18"",2,32.58"
"2015-09-24,""2015-09-24"",2,744.76"
"2015-09-21,""2015-10-13"",2,9.9"
"2015-09-13,""2015-12-04"",2,6.94"
"2015-10-29,""2015-12-02"",2,0.23"
"2015-08-25,""2015-08-29"",2,4.41"
"2015-11-04,""2015-12-04"",2,10.64"
"2015-08-04,""2015-09-03"",2,0.28"
"2015-08-09,""2015-09-26"",2,19.2"
"2015-09-06,""2015-10-09"",1,2.23"
"2015-09-14,""2015-11-30"",1,-0.3"
"2015-09-02,""2015-10-20"",2,5.99"
"2015-07-05,""2015-08-24"",2,4.74"
"2015-09-30,""2015-11-02"",1,27.33"
"2015-08-28,""2015-09-07"",2,8.21"
"2015-08-01,""2015-11-21"",2,8.16"
"2015-10-08,""2015-11-17"",2,4.45"
"2015-10-18,""2015-11-19"",2,11.78"
"2015-08-06,""2015-09-17"",2,6.52"
"2015-08-01,""2015-08-05"",2,60.14"
"2015-09-06,""2015-09-19"",1,5.92"
"2015-07-02,""2015-07-10"",2,19.17"
"2015-11-01,""2015-11-25"",2,0.31"
"2015-10-05,""2015-11-08"",2,1.84"
"2015-07-10,""2015-08-31"",2,7.24"
"2015-09-19,""2015-12-06"",2,7.27"
"2015-07-16,""2015-09-02"",2,33.46"
"2015-11-23,""2015-12-06"",1,10.05"
"2015-08-31,""2015-08-31"",2,114.38"
"2015-08-17,""2015-08-29"",2,3.06"
"2015-07-16,""2015-10-24"",2,0.24"
"2015-10-02,""2015-10-06"",2,10.52"
"2015-08-01,""2015-09-26"",2,22.68"
"2015-12-04,""2015-12-07"",1,0.82"
"2015-09-08,""2015-09-28"",2,10.06"
"2015-08-18,""2015-08-25"",1,4.24"
"2015-10-16,""2015-10-20"",2,25.37"
"2015-07-13,""2015-09-25"",2,0.36"
"2015-09-13,""2015-11-18"",2,21.98"
"2015-09-16,""2015-09-24"",2,124.68"
"2015-06-19,""2015-07-31"",2,4.96"
"2015-09-16,""2015-10-10"",2,28.64"
"2015-08-20,""2015-08-22"",2,50.79"
"2015-09-08,""2015-11-27"",2,0.47"
"2015-06-30,""2015-07-12"",2,99.01"
"2015-08-04,""2015-09-19"",2,15.15"
"2015-10-18,""2015-11-23"",2,14.07"
"2015-10-25,""2015-11-21"",1,10.56"
"2015-08-23,""2015-08-31"",2,11.19"
"2015-07-13,""2015-10-15"",2,4.16"
"2015-09-05,""2015-11-02"",2,14.03"
"2015-11-15,""2015-12-06"",1,46.77"
"2015-07-24,""2015-08-05"",2,44.26"
"2015-08-01,""2015-09-10"",2,0.57"
"2015-11-18,""2015-11-29"",1,6.4"
"2015-07-27,""2015-07-29"",2,6.71"
"2015-08-06,""2015-10-23"",2,5.31"
"2015-07-02,""2015-08-15"",2,0.17"
"2015-10-19,""2015-11-03"",1,0.48"
"2015-10-13,""2015-10-27"",2,7.2"
"2015-09-22,""2015-10-17"",1,3"
"2015-08-09,""2015-11-01"",2,11.5"
"2015-11-09,""2015-11-29"",2,13.45"
"2015-08-31,""2015-10-06"",2,3.77"
"2015-07-10,""2015-10-06"",2,11.19"
"2015-10-08,""2015-12-07"",2,15.22"
"2015-10-24,""2015-11-09"",2,84.42"
"2015-07-05,""2015-08-16"",2,0.19"
"2015-06-24,""2015-06-24"",2,19.42"
"2015-11-14,""2015-11-24"",2,7.2"
"2015-11-21,""2015-11-22"",1,86.85"
"2015-10-25,""2015-11-05"",1,16.84"
"2015-09-05,""2015-10-05"",2,36.32"
"2015-11-17,""2015-12-03"",2,9.05"
"2015-08-17,""2015-12-07"",2,0.37"
"2015-10-02,""2015-12-05"",2,9.91"
"2015-10-18,""2015-11-07"",2,10.26"
"2015-09-25,""2015-10-26"",1,20.32"
"2015-07-13,""2015-07-23"",2,34.8"
"2015-07-02,""2015-10-02"",2,14.76"
"2015-08-28,""2015-11-14"",2,8.24"
"2015-10-13,""2015-11-04"",2,1.27"
"2015-08-23,""2015-10-02"",2,0.48"
"2015-10-21,""2015-11-08"",2,0.36"
"2015-09-16,""2015-10-26"",2,8.34"
"2015-11-13,""2015-12-04"",1,21.78"
"2015-10-05,""2015-10-15"",2,0.44"
"2015-07-16,""2015-11-25"",2,0.24"
"2015-08-12,""2015-08-18"",2,8.85"
"2015-09-27,""2015-10-23"",2,12.88"
"2015-10-10,""2015-11-03"",2,4.71"
"2015-08-04,""2015-10-21"",2,-0.06"
"2015-09-27,""2015-10-27"",2,33.98"
"2015-09-17,""2015-10-06"",1,4.15"
"2015-07-16,""2015-07-16"",2,1195.65"
"2015-07-05,""2015-09-25"",2,8.57"
"2015-08-09,""2015-08-09"",2,174.68"
"2015-09-25,""2015-11-27"",1,5.54"
"2015-06-19,""2015-06-29"",2,9.55"
"2015-07-10,""2015-07-14"",2,-3.75"
"2015-10-14,""2015-10-23"",1,6.53"
"2015-08-06,""2015-11-24"",2,0.35"
"2015-11-12,""2015-11-22"",2,15.67"
"2015-09-21,""2015-12-04"",2,1.34"
"2015-08-17,""2015-09-14"",2,17.79"
"2015-08-23,""2015-09-16"",2,11.72"
"2015-09-27,""2015-11-24"",2,4.56"
"2015-10-18,""2015-10-26"",2,0.37"
"2015-09-19,""2015-10-03"",2,25.46"
"2015-07-16,""2015-11-09"",2,0.4"
"2015-10-13,""2015-11-12"",2,0.24"
"2015-08-01,""2015-10-12"",2,11.21"
"2015-11-06,""2015-11-20"",2,30.46"
"2015-09-21,""2015-11-10"",2,4.44"
"2015-10-22,""2015-10-27"",1,17.12"
"2015-08-04,""2015-08-14"",2,0.37"
"2015-11-09,""2015-11-13"",2,4.52"
"2015-08-20,""2015-09-07"",2,7.14"
"2015-10-03,""2015-10-18"",1,15.1"
"2015-07-24,""2015-08-21"",2,20.5"
"2015-08-26,""2015-10-16"",1,33.12"
"2015-08-21,""2015-09-03"",1,7.09"
"2015-07-08,""2015-07-08"",2,336.7"
"2015-10-05,""2015-11-24"",2,9.31"
"2015-08-12,""2015-09-15"",2,0.44"
"2015-10-08,""2015-10-28"",2,0.58"
"2015-07-13,""2015-08-20"",2,5"
"2015-08-06,""2015-09-13"",2,7.35"
"2015-11-23,""2015-12-02"",1,5.25"
"2015-08-01,""2015-08-01"",2,1068.79"
"2015-09-11,""2015-10-08"",1,9.21"
"2015-11-01,""2015-11-21"",2,7.07"
"2015-10-21,""2015-10-27"",2,0.58"
"2015-10-27,""2015-10-30"",1,99.68"
"2015-11-04,""2015-11-14"",2,19.08"
"2015-10-13,""2015-11-16"",2,10.78"
"2015-10-10,""2015-12-01"",2,4.94"
"2015-11-25,""2015-11-29"",2,9.49"
"2015-10-29,""2015-11-12"",2,0.69"
"2015-08-23,""2015-10-30"",2,3.07"
"2015-10-11,""2015-11-27"",1,23.37"
"2015-08-09,""2015-09-06"",2,4.37"
"2015-09-02,""2015-11-21"",2,17.26"
"2015-07-24,""2015-10-04"",2,12.25"
"2015-07-16,""2015-12-07"",2,8.65"
"2015-08-12,""2015-08-30"",2,7.15"
"2015-07-13,""2015-08-04"",2,10.62"
"2015-08-01,""2015-11-09"",2,6.31"
"2015-08-17,""2015-10-12"",2,21.05"
"2015-08-25,""2015-12-03"",2,0.59"
"2015-09-27,""2015-10-19"",2,11.21"
"2015-12-01,""2015-12-01"",2,471.14"
"2015-07-16,""2015-08-13"",2,4.18"
"2015-11-01,""2015-11-05"",2,21.78"
"2015-07-10,""2015-12-05"",2,7.11"
"2015-09-06,""2015-09-23"",1,6.55"
"2015-08-21,""2015-10-01"",1,9.11"
"2015-08-09,""2015-08-21"",2,0.66"
"2015-09-19,""2015-10-31"",2,17.11"
"2015-08-23,""2015-10-14"",2,2.77"
"2015-10-02,""2015-10-26"",2,5.06"
"2015-10-08,""2015-10-12"",2,16.45"
"2015-09-13,""2015-10-29"",2,0.95"
"2015-09-08,""2015-09-16"",2,9.59"
"2015-07-08,""2015-08-05"",2,10.91"
"2015-09-30,""2015-11-14"",1,8.52"
"2015-07-13,""2015-09-21"",2,0.45"
"2015-10-24,""2015-11-01"",2,4.27"
"2015-09-25,""2015-10-02"",1,6.94"
"2015-11-17,""2015-11-25"",2,38.62"
"2015-10-25,""2015-10-28"",1,12.85"
"2015-07-02,""2015-08-07"",2,13.08"
"2015-09-13,""2015-11-30"",2,0.51"
"2015-10-18,""2015-10-30"",2,8.69"
"2015-08-01,""2015-11-13"",2,7.27"
"2015-08-17,""2015-11-29"",2,0.07"
"2015-08-12,""2015-10-17"",2,9.57"
"2015-08-31,""2015-09-12"",2,6.95"
"2015-10-05,""2015-11-20"",2,3.58"
"2015-09-21,""2015-09-27"",2,27.33"
"2015-07-16,""2015-09-14"",2,13.32"
"2015-10-06,""2015-11-16"",1,6.09"
"2015-11-14,""2015-11-16"",2,45.71"
"2015-07-22,""2015-10-23"",1,5.39"
"2015-07-10,""2015-09-12"",2,3.6"
"2015-10-27,""2015-12-01"",1,15.71"
"2015-08-25,""2015-09-10"",2,24.6"
"2015-09-22,""2015-09-23"",1,129.29"
"2015-09-19,""2015-10-23"",2,4.14"
"2015-09-02,""2015-10-16"",2,18.47"
"2015-08-28,""2015-09-03"",2,9.77"
"2015-08-17,""2015-11-13"",2,10.6"
"2015-08-23,""2015-11-15"",2,1.49"
"2015-09-30,""2015-10-29"",1,4.14"
"2015-10-08,""2015-11-13"",2,16.51"
"2015-08-06,""2015-09-29"",2,12.58"
"2015-07-13,""2015-09-13"",2,0.44"
"2015-10-02,""2015-11-11"",2,6.69"
"2015-09-27,""2015-09-29"",2,13.86"
"2015-07-10,""2015-08-03"",2,11.26"
"2015-09-02,""2015-11-13"",2,31.87"
"2015-07-10,""2015-08-27"",2,11.41"
"2015-08-04,""2015-12-04"",2,18.67"
"2015-08-04,""2015-08-10"",2,71.31"
"2015-07-24,""2015-10-20"",2,12.02"
"2015-10-29,""2015-11-28"",2,28.98"
"2015-09-06,""2015-10-05"",1,7.53"
"2015-08-25,""2015-08-25"",2,401.68"
"2015-09-05,""2015-09-11"",2,8.42"
"2015-09-21,""2015-10-01"",2,97.16"
"2015-07-05,""2015-07-19"",2,2.15"
"2015-08-18,""2015-08-21"",1,5.32"
"2015-10-16,""2015-10-16"",2,163.84"
"2015-08-25,""2015-10-16"",2,5.75"
"2015-08-31,""2015-10-18"",2,7.27"
"2015-09-16,""2015-09-20"",2,10.4"
"2015-09-21,""2015-11-14"",2,8.88"
"2015-10-10,""2015-10-18"",2,7.76"
"2015-10-24,""2015-12-07"",2,5.9"
"2015-09-11,""2015-09-14"",1,0.63"
"2015-11-09,""2015-11-09"",2,254.92"
"2015-06-30,""2015-07-24"",2,7.9"
"2015-08-04,""2015-10-05"",2,9.21"
"2015-09-21,""2015-11-30"",2,65.92"
"2015-09-24,""2015-11-11"",2,30.81"
"2015-08-04,""2015-09-27"",2,0.34"
"2015-10-10,""2015-10-14"",2,16.17"
"2015-08-12,""2015-11-06"",2,0.33"
"2015-08-23,""2015-08-27"",2,84.2"
"2015-07-13,""2015-10-11"",2,52.07"
